Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1984,Los Angeles,Sailing,Sailing,"Mckee, Jonathan Dunn",Usa,Men,Flying Dutchman,Gold
1984,Los Angeles,Sailing,Sailing,"Bastet, Evert",Can,Men,Flying Dutchman,Silver
1984,Los Angeles,Sailing,Sailing,"Mclaughlin, Terence",Can,Men,Flying Dutchman,Silver
1984,Los Angeles,Sailing,Sailing,"Neilson, Terence",Can,Men,Single-Handed Dinghy (Finn),Bronze
1984,Los Angeles,Sailing,Sailing,"Coutts, Russell",Nzl,Men,Single-Handed Dinghy (Finn),Gold
1984,Los Angeles,Sailing,Sailing,"Bertrand, John Joseph",Usa,Men,Single-Handed Dinghy (Finn),Silver
1984,Los Angeles,Sailing,Sailing,"Anderson, John Scott",Aus,Men,Tornado - Multihull,Bronze
1984,Los Angeles,Sailing,Sailing,"Cairns, Christopher",Aus,Men,Tornado - Multihull,Bronze
1984,Los Angeles,Sailing,Sailing,"Sellers, Rex Samuel",Nzl,Men,Tornado - Multihull,Gold
1984,Los Angeles,Sailing,Sailing,"Timms, Christopher",Nzl,Men,Tornado - Multihull,Gold
1984,Los Angeles,Sailing,Sailing,"Glaser, Jay",Usa,Men,Tornado - Multihull,Silver
1984,Los Angeles,Sailing,Sailing,"Smyth, Randy",Usa,Men,Tornado - Multihull,Silver
1984,Los Angeles,Sailing,Sailing,"Gorla, Giorgio",Ita,Men,Two-Person Keelboat Open (Star),Bronze
1984,Los Angeles,Sailing,Sailing,"Peraboni, Alfio",Ita,Men,Two-Person Keelboat Open (Star),Bronze
1984,Los Angeles,Sailing,Sailing,"Buchan, William E. Sr.",Usa,Men,Two-Person Keelboat Open (Star),Gold
1984,Los Angeles,Sailing,Sailing,"Erickson, Steven Richard",Usa,Men,Two-Person Keelboat Open (Star),Gold
1984,Los Angeles,Sailing,Sailing,"Griese, Joachim",Frg,Men,Two-Person Keelboat Open (Star),Silver
1984,Los Angeles,Sailing,Sailing,"Marcour, Michael",Frg,Men,Two-Person Keelboat Open (Star),Silver
1984,Los Angeles,Shooting,Shooting,"Wu, Xiao-Xuan",Chn,Women,10M Air Rifle (40 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Spurgin, Karen Patricia",Usa,Women,10M Air Rifle (40 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Gufler, Edith",Ita,Women,10M Air Rifle (40 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Dagger, Barry Edward",Gbr,Men,10M Air Rifle (60 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Heberle, Philippe",Fra,Men,10M Air Rifle (60 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Kronthaler, Andreas",Aut,Men,10M Air Rifle (60 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Dench, Patricia",Aus,Women,25M Pistol (30+30 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Thom, Linda",Can,Women,25M Pistol (30+30 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Fox, Ruby Ellen",Usa,Women,25M Pistol (30+30 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Bies, Rauno",Fin,Men,25M Rapid Fire Pistol (60 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Kamachi, Takeo",Jpn,Men,25M Rapid Fire Pistol (60 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Ion, Corneliu",Rou,Men,25M Rapid Fire Pistol (60 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Wang, Yifu",Chn,Men,50M Pistol (60 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Xu, Haifeng",Chn,Men,50M Pistol (60 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Skanäker, Ragnar",Swe,Men,50M Pistol (60 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Jewell, Wanda Rae",Usa,Women,50M Rifle 3 Positions (3X20 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Wu, Xiao-Xuan",Chn,Women,50M Rifle 3 Positions (3X20 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Holmer, Ulrike",Frg,Women,50M Rifle 3 Positions (3X20 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Allan, Alister Millar",Gbr,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Cooper, Malcolm Douglas",Gbr,Men,50M Rifle 3 Positions (3X40 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Nipkov, Daniel",Sui,Men,50M Rifle 3 Positions (3X40 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Sullivan, Michael",Gbr,Men,50M Rifle Prone (60 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Etzel, Edward",Usa,Men,50M Rifle Prone (60 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Bury, Michel",Fra,Men,50M Rifle Prone (60 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Huang, Shi-Ping",Chn,Men,50M Running Target (30+30 Shots),Bronze
1984,Los Angeles,Shooting,Shooting,"Li, Yu-Wei",Chn,Men,50M Running Target (30+30 Shots),Gold
1984,Los Angeles,Shooting,Shooting,"Bellingrodt, Helmut",Col,Men,50M Running Target (30+30 Shots),Silver
1984,Los Angeles,Shooting,Shooting,"Scribani Rossi, Luca",Ita,Men,Skeet (125 Targets),Bronze
1984,Los Angeles,Shooting,Shooting,"Dryke, Matthew Alexander",Usa,Men,Skeet (125 Targets),Gold
1984,Los Angeles,Shooting,Shooting,"Rasmussen, Ole Riber",Den,Men,Skeet (125 Targets),Silver
1984,Los Angeles,Shooting,Shooting,"Carlisle, Daniel Thomas",Usa,Men,Trap (125 Targets),Bronze
1984,Los Angeles,Shooting,Shooting,"Giovannetti, Luciano",Ita,Men,Trap (125 Targets),Gold
1984,Los Angeles,Shooting,Shooting,"Boza, Francisco",Per,Men,Trap (125 Targets),Silver
1984,Los Angeles,Volleyball,Volleyball,"Bertoli, Franco",Ita,Men,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball,"Dall'Olio, Grancesco",Ita,Men,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball,"Dametto, Giancarlo",Ita,Men,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball,"De Luigi, Guido",Ita,Men,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball,"Errichiello, Giovanni",Ita,Men,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball,"Lanfranco, Giovanni",Ita,Men,Volleyball,Bronze
